matter_id,cnr,filing_no,filing_date,disposal_date,court_name,case_status,case_typology,case_category,matter_type,main_matter_id,updated_on,registration_number
216238,HCBM020177652023,SJL/17758/2023,2023-06-30,,Bombay High Court,Pre-Admission,Original_SUMMONSES FOR JUDGEMENT,Summary Suits,Subcase,9973.0,2025-03-28,
9974,HCBM020252572022,COMSSL/25251/2022,2022-08-04,2024-03-08,Bombay High Court,Disposed,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,9974.0,2025-04-01,
9975,HCBM020064332022,SL/6432/2022,2022-03-02,2024-01-29,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9975.0,2025-03-28,
9976,HCBM020322022022,COMSL/32196/2022,2022-10-07,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,9976.0,2025-04-01,
208727,HCBM020157112023,IAL/15705/2023,2023-06-13,2025-02-03,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,9976.0,2025-03-28,
218945,HCBM020322082022,IAL/32202/2022,2022-10-07,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,9976.0,2025-03-28,
9977,HCBM020041392022,SL/4138/2022,2022-02-11,2023-10-03,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9977.0,2025-03-28,
106755,HCBM020244552024,CHOLL/24447/2024,2024-08-02,,Bombay High Court,Pre-Admission,Original_CHAMBER ORDER LODGING,Suits,Subcase,9977.0,2025-03-31,
202788,HCBM020200972022,APPL/20091/2022,2022-06-24,2022-07-13,Bombay High Court,Disposed,Original_APPEALS (OS),Suits,Subcase,9977.0,2025-03-31,
204447,HCBM020041432022,IAL/4142/2022,2022-02-11,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9977.0,2025-03-28,
212118,HCBM020032182023,IAL/3217/2023,2023-02-01,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9977.0,2025-04-02,
9978,HCBM020104962022,SL/10494/2022,2022-03-31,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9978.0,2025-03-29,
216833,HCBM020118252022,IAL/11822/2022,2022-04-11,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9978.0,2025-04-02,
9979,HCBM020373672022,SL/37361/2022,2022-12-01,2022-12-22,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9979.0,2024-09-17,
205065,HCBM020373752022,IAL/37369/2022,2022-12-01,2022-12-21,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,9979.0,2025-03-28,
9980,HCBM020230112022,COMSL/23005/2022,2022-07-18,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,9980.0,2025-04-01,
9981,HCBM020011612022,SL/1160/2022,2022-01-12,2023-07-25,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9981.0,2025-03-28,
9982,HCBM020349302022,COMSL/34924/2022,2022-11-10,2022-11-25,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,9982.0,2025-04-01,
205961,HCBM020349352022,IAL/34929/2022,2022-11-10,2022-11-25,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,9982.0,2025-03-28,
9983,HCBM020135802022,SL/13576/2022,2022-04-26,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9983.0,2025-03-28,
205764,HCBM020281062022,IAL/28100/2022,2022-08-30,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9983.0,2025-03-28,
9984,HCBM020128332022,COMSL/12829/2022,2022-04-19,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,9984.0,2025-04-01,
9985,HCBM020264822022,COMSL/26476/2022,2022-08-18,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,9985.0,2025-04-01,
9986,HCBM020373742022,SL/37368/2022,2022-12-01,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9986.0,2025-03-28,
209813,HCBM020176062023,IAL/17599/2023,2023-06-28,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9986.0,2025-03-28,
9987,HCBM020018622022,SL/1861/2022,2022-01-20,2022-04-19,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9987.0,2025-03-28,
202249,HCBM020018652022,IAL/1864/2022,2022-01-20,2022-04-19,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,9987.0,2025-03-29,
203215,HCBM020043122022,IAL/4311/2022,2022-02-14,2022-04-19,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,9987.0,2025-03-28,
214167,HCBM020032282023,CONPL/3227/2023,2023-02-01,2024-02-26,Bombay High Court,Disposed,Original_CONTEMPT PETITION,Suits,Subcase,9987.0,2025-04-01,
9988,HCBM020037222022,SL/3721/2022,2022-02-08,2023-04-26,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9988.0,2025-03-28,
203066,HCBM020041282022,IAL/4127/2022,2022-02-11,2023-04-26,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,9988.0,2025-03-28,
211494,HCBM020006442023,IAL/644/2023,2023-01-07,2023-04-06,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,9988.0,2025-04-02,
9989,HCBM020119912022,COMSL/11988/2022,2022-04-12,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,9989.0,2025-04-01,
205087,HCBM020290392022,IAL/29033/2022,2022-09-10,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,9989.0,2025-03-28,
205963,HCBM020290512022,IAL/29045/2022,2022-09-10,2022-11-10,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,9989.0,2025-03-28,
216508,HCBM020119952022,IAL/11992/2022,2022-04-12,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,9989.0,2025-04-02,
9990,HCBM020405202022,SL/40514/2022,2022-12-23,2023-07-11,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9990.0,2025-03-28,
220178,HCBM020405242022,IAL/40518/2022,2022-12-23,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9990.0,2025-03-28,
9991,HCBM020359792022,SL/35973/2022,2022-11-18,2023-09-21,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9991.0,2025-03-28,
219627,HCBM020013822023,IAL/1382/2023,2023-01-16,2023-09-21,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,9991.0,2025-04-02,
9992,HCBM020132042022,SL/13200/2022,2022-04-22,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9992.0,2025-03-28,
205334,HCBM020132112022,IAL/13207/2022,2022-04-22,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9992.0,2025-04-02,
9993,HCBM020041202022,SL/4119/2022,2022-02-11,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,9993.0,2025-03-28,
202355,HCBM020201432022,CHOLL/20137/2022,2022-06-24,2022-07-05,Bombay High Court,Disposed,Original_CHAMBER ORDER LODGING,Suits,Subcase,9993.0,2025-03-31,
203435,HCBM020041262022,IAL/4125/2022,2022-02-11,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9993.0,2025-03-28,
204732,HCBM020054052022,IAL/5404/2022,2022-02-22,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9993.0,2025-03-28,
207218,HCBM020101812022,IAL/10179/2022,2022-03-30,2022-04-11,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,9993.0,2025-03-28,
9994,HCBM020411322022,COMSL/41126/2022,2022-12-29,2024-08-26,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,9994.0,2025-04-01,
9995,HCBM020036782022,SL/3677/2022,2022-02-08,2023-07-25,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9995.0,2025-03-28,
121065,HCBM020177392024,IAL/17734/2024,2024-06-10,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9995.0,2025-03-29,
202789,HCBM020036832022,IAL/3682/2022,2022-02-08,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9995.0,2025-03-28,
9996,HCBM020052962022,COMSL/5295/2022,2022-02-22,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,9996.0,2024-09-17,
9997,HCBM020402492022,COMSSL/40243/2022,2022-12-22,,Bombay High Court,Pre-Admission,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,9997.0,2025-04-01,
9998,HCBM020183282022,SL/18322/2022,2022-06-10,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9998.0,2025-03-28,
106994,HCBM020018542024,CHOLL/1854/2024,2024-01-17,2024-01-25,Bombay High Court,Disposed,Original_CHAMBER ORDER LODGING,Suits,Subcase,9998.0,2025-04-01,
208095,HCBM020183362022,IAL/18330/2022,2022-06-10,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9998.0,2025-04-03,
9999,HCBM020333872022,SL/33381/2022,2022-10-18,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,9999.0,2025-03-28,
207463,HCBM020334652022,IAL/33459/2022,2022-10-19,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,9999.0,2025-03-28,
10000,HCBM020016042022,SL/1603/2022,2022-01-18,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,10000.0,2025-03-28,
10001,HCBM020083692022,SL/8368/2022,2022-03-16,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,10001.0,2025-03-28,
114953,HCBM020156462024,IAL/15640/2024,2024-05-07,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10001.0,2025-03-28,
127832,HCBM020332272024,IAL/33218/2024,2024-10-24,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10001.0,2025-03-28,
204064,HCBM020083762022,IAL/8375/2022,2022-03-16,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10001.0,2025-03-28,
211086,HCBM020357842023,IAL/35771/2023,2023-12-22,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10001.0,2025-03-28,
10002,HCBM020128612022,COMSL/12857/2022,2022-04-20,2024-08-26,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10002.0,2025-04-01,
207709,HCBM020128622022,IAL/12858/2022,2022-04-20,2022-11-11,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10002.0,2025-04-02,
10003,HCBM020413662022,SL/41360/2022,2022-12-30,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10003.0,2024-09-17,
10004,HCBM020112822022,SL/11279/2022,2022-04-06,2023-08-01,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10004.0,2025-03-28,
10005,HCBM020345022022,SL/34496/2022,2022-11-03,2024-07-24,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10005.0,2025-03-29,
10006,HCBM020105312022,COMSL/10529/2022,2022-03-31,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10006.0,2024-09-17,
215126,HCBM020409912022,IAL/40985/2022,2022-12-28,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10006.0,2025-03-28,
10007,HCBM020207002022,SL/20694/2022,2022-06-29,2023-11-28,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10007.0,2025-03-28,
119145,HCBM020144202024,CHOLL/14415/2024,2024-04-26,,Bombay High Court,Pre-Admission,Original_CHAMBER ORDER LODGING,Suits,Subcase,10007.0,2025-04-01,
206914,HCBM020232242022,IAL/23218/2022,2022-07-20,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10007.0,2025-04-03,
10008,HCBM020219932022,COMSSL/21987/2022,2022-07-11,,Bombay High Court,Pre-Admission,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,10008.0,2025-04-01,
206103,HCBM020255292022,SJL/25523/2022,2022-08-06,2022-11-10,Bombay High Court,Disposed,Original_SUMMONSES FOR JUDGEMENT,Commercial Suits,Subcase,10008.0,2025-03-28,
206314,HCBM020219972022,IAL/21991/2022,2022-07-11,2022-11-10,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10008.0,2025-04-03,
10009,HCBM020383182022,SL/38312/2022,2022-12-08,2024-01-29,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10009.0,2024-09-17,
205494,HCBM020383212022,IAL/38315/2022,2022-12-08,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10009.0,2025-03-28,
10010,HCBM020120982022,SL/12095/2022,2022-04-12,2025-02-06,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10010.0,2025-03-28,
213715,HCBM020139502022,IAL/13946/2022,2022-04-28,2025-02-06,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,10010.0,2025-04-02,
10011,HCBM020118462022,SL/11843/2022,2022-04-11,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10011.0,2025-03-28,
215615,HCBM020118522022,IAL/11849/2022,2022-04-11,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10011.0,2025-04-02,
10012,HCBM020166702022,COMSL/16666/2022,2022-05-27,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,10012.0,2025-04-01,
204799,HCBM020166732022,IAL/16669/2022,2022-05-27,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10012.0,2025-04-03,
10013,HCBM020088792022,COMSSL/8878/2022,2022-03-21,2024-03-08,Bombay High Court,Disposed,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,10013.0,2025-03-28,
203589,HCBM020089052022,IAL/8904/2022,2022-03-21,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10013.0,2025-03-28,
213235,HCBM020161712023,SJL/16165/2023,2023-06-16,,Bombay High Court,Pre-Admission,Original_SUMMONSES FOR JUDGEMENT,Commercial Suits,Subcase,10013.0,2025-03-28,
10014,HCBM020242862022,SL/24280/2022,2022-07-28,2023-04-03,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10014.0,2025-03-28,
216373,HCBM020242902022,IAL/24284/2022,2022-07-28,2023-04-03,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,10014.0,2025-04-03,
10015,HCBM020054662022,COMSL/5465/2022,2022-02-23,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10015.0,2024-09-17,
203406,HCBM020054842022,IAL/5483/2022,2022-02-23,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10015.0,2025-03-28,
213081,HCBM020098722023,IAL/9868/2023,2023-04-10,2023-07-04,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10015.0,2025-04-03,
10016,HCBM020081202022,COMSSL/8119/2022,2022-03-15,2024-03-08,Bombay High Court,Disposed,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,10016.0,2024-09-17,
212097,HCBM020007752023,SJL/775/2023,2023-01-09,2023-11-06,Bombay High Court,Disposed,Original_SUMMONSES FOR JUDGEMENT,Commercial Suits,Subcase,10016.0,2025-03-28,
10017,HCBM020346972022,SL/34691/2022,2022-11-09,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10017.0,2025-03-28,
211315,HCBM020212152023,IAL/21207/2023,2023-08-02,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10017.0,2025-03-28,
10018,HCBM020299852022,COMSL/29979/2022,2022-09-19,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,10018.0,2025-04-01,
10019,HCBM020272412022,COMSL/27235/2022,2022-08-24,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10019.0,2025-04-01,
211662,HCBM020084812023,IAL/8477/2023,2023-03-27,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10019.0,2025-04-03,
10020,HCBM020030772022,SL/3076/2022,2022-02-02,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,10020.0,2025-03-28,
208006,HCBM020335772022,IAL/33571/2022,2022-10-19,2022-12-16,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,10020.0,2025-03-28,
210767,HCBM020347542022,IAL/34748/2022,2022-11-09,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10020.0,2025-03-28,
215324,HCBM020001022023,IAL/102/2023,2023-01-02,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10020.0,2025-04-02,
218219,HCBM020030862022,LPETNL/3085/2022,2022-02-02,2022-04-11,Bombay High Court,Disposed,Original_LEAVE PETITION,Suits,Subcase,10020.0,2025-03-28,
220352,HCBM020104952023,IAL/10491/2023,2023-04-13,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10020.0,2025-04-03,
10021,HCBM020097942022,COMSL/9792/2022,2022-03-28,2024-01-16,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10021.0,2025-03-28,
204836,HCBM020099902022,IAL/9988/2022,2022-03-29,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10021.0,2025-03-28,
206382,HCBM020103812022,IAL/10379/2022,2022-03-31,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10021.0,2025-03-28,
208302,HCBM020104152022,IAL/10413/2022,2022-03-31,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10021.0,2025-03-28,
10022,HCBM020224332022,SL/22427/2022,2022-07-13,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10022.0,2024-09-17,
214893,HCBM020247222022,IAL/24716/2022,2022-08-01,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10022.0,2025-04-03,
10023,HCBM020276272022,SL/27621/2022,2022-08-26,2024-09-03,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10023.0,2025-03-28,
207944,HCBM020276362022,IAL/27630/2022,2022-08-26,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10023.0,2025-03-28,
10024,HCBM020093042022,SL/9303/2022,2022-03-23,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10024.0,2025-03-29,
10025,HCBM020313762022,COMSSL/31370/2022,2022-09-29,2024-03-08,Bombay High Court,Disposed,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,10025.0,2025-04-01,
10026,HCBM020047182022,SL/4717/2022,2022-02-16,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,10026.0,2025-03-28,
209112,HCBM020016002023,IAL/1599/2023,2023-01-17,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10026.0,2025-04-02,
214984,HCBM020016022023,IAL/1601/2023,2023-01-17,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10026.0,2025-04-02,
216464,HCBM020136242022,IAL/13620/2022,2022-04-26,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10026.0,2025-04-02,
10027,HCBM020190352022,COMSL/19029/2022,2022-06-17,2025-01-02,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10027.0,2025-04-01,
218079,HCBM020190362022,IAL/19030/2022,2022-06-17,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10027.0,2025-04-03,
10028,HCBM020306332022,COMSL/30627/2022,2022-09-23,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10028.0,2025-04-01,
205594,HCBM020306372022,IAL/30631/2022,2022-09-23,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10028.0,2025-03-28,
10029,HCBM020394902022,SL/39484/2022,2022-12-16,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,10029.0,2025-03-28,
124464,HCBM020256852024,IAL/25678/2024,2024-08-16,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10029.0,2025-04-03,
10030,HCBM020307322022,COMSL/30726/2022,2022-09-23,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10030.0,2025-04-01,
208051,HCBM020312112022,IAL/31205/2022,2022-09-28,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10030.0,2025-03-28,
10031,HCBM020161272022,SL/16123/2022,2022-05-19,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10031.0,2024-09-17,
205811,HCBM020163532022,IAL/16349/2022,2022-05-23,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10031.0,2025-04-03,
10032,HCBM020225142022,SL/22508/2022,2022-07-14,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,10032.0,2025-03-28,
10033,HCBM020001452022,COMSL/144/2022,2022-01-04,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10033.0,2024-09-17,
116713,HCBM020037572024,IAL/3756/2024,2024-02-02,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10033.0,2025-03-28,
10034,HCBM020338532022,COMSL/33847/2022,2022-10-21,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10034.0,2025-04-01,
207974,HCBM020338572022,IAL/33851/2022,2022-10-21,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10034.0,2025-03-28,
220519,HCBM020115722023,IAL/11567/2023,2023-04-24,2023-06-22,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10034.0,2025-04-03,
10035,HCBM020132182022,SL/13214/2022,2022-04-22,2024-10-10,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10035.0,2025-03-28,
205138,HCBM020133132022,IAL/13309/2022,2022-04-22,2024-10-10,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,10035.0,2025-04-02,
10036,HCBM020054502022,COMSL/5449/2022,2022-02-23,2022-04-08,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,10036.0,2025-03-28,
203781,HCBM020054542022,IAL/5453/2022,2022-02-23,2022-04-08,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,10036.0,2025-03-28,
10037,HCBM020107322022,SL/10730/2022,2022-04-01,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,10037.0,2024-09-17,
211700,HCBM020111812022,IAL/11179/2022,2022-04-05,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,10037.0,2025-04-02,
